wav_filename,wav_filesize,transcript
zf1_03_242.wav,96812,lufthansa four four one six own navigation to canne
zf1_03_121.wav,133676,lufthansa four three nine three descend to flight level two nine zero
zf1_03_101.wav,109484,hapag lloyd one seven one geneva one three three one five good bye
zf1_03_170.wav,89900,lufthansa four six five two right heading two two zero
zf1_03_175.wav,91052,adria one six four two set course direct to morok
zf1_03_216.wav,152108,lufthansa four five seven five ah rhein on one three two decimal four good bye
zf1_03_222.wav,122156,ah okay own navigatio ah set course direct to hochwald
zf1_03_012.wav,109484,scandinavian six eight six turn right heading zero one five
zf1_03_258.wav,115244,lauda six eight six nine milan one three four five two good bye
zf1_03_259.wav,49580,thank you
zf1_03_083.wav,95660,jetcom one three three climb to flight level three five zero
zf1_03_205.wav,91052,air malta one hundred set course to trasadingen
zf1_03_044.wav,146348,transavia three eight one contact milan one three four decimal five two good bye
zf1_03_235.wav,111788,hapag lloyd three five five one descend to flight level three five zero
zf1_03_184.wav,116396,lufthansa four six five two climb to flight level three four zero
zf1_03_244.wav,106028,europa three six one own navigation to tango
zf1_03_021.wav,126764,scandinavian six eight six contact rhein one three two decimal four hejda
zf1_03_193.wav,109484,europa three six one good morning radar contact
zf1_03_189.wav,84140,delta one four six stand by short
zf1_03_200.wav,122156,jetaviation seven zero one good ah morning squawk two seven three two
zf1_03_017.wav,159020,air malta zero zero four is identified maintain level three four zero trasadingen karlsruhe
zf1_03_060.wav,131372,lufthansa triple five zero turn left heading two five five
zf1_03_103.wav,96812,swissair four eight eight good morning roger call you back shortly
zf1_03_260.wav,96812,yeah thanks thanks
zf1_03_140.wav,106028,swissair four eight eight rhein one three two decimal four good bye
zf1_03_002.wav,132524,roger turn now left correction right heading three six zero due traffic
zf1_03_111.wav,139436,lufthansa triple five zero ah milan one three four five two good bye
zf1_03_228.wav,94508,turkish nine two five turn left to morok
zf1_03_250.wav,109484,europa three six one rhein one three two decimal four good bye
zf1_03_090.wav,135980,lufthansa triple five zero turn ah left heading two five zero
zf1_03_153.wav,92204,sabena eight two six alfa own navigation to trasadingen
zf1_03_191.wav,214316,united six nine good morning descend to level two nine zero rate two thousand or more and set course direct to fusse
zf1_03_082.wav,44972,roger you're identified
zf1_03_126.wav,118700,speedway three four six nine milan one three four five two good bye
zf1_03_056.wav,140588,roger contact rhein one three two decimal correction one two zero decimal nine two good bye
zf1_03_253.wav,12716,good bye
zf1_03_227.wav,102572,alitalia four zero one milan one three four five two good bye
zf1_03_023.wav,125612,airfrans three two six one climb to flight level two nine zero
zf1_03_127.wav,154412,lufthansa four three nine three is recleared trasadingen direct to kempten
zf1_03_246.wav,179756,delta seven six maintain three five zero ah further descent in two minutes opposite traffic below
zf1_03_006.wav,125612,ah french air force four two three four due traffic via trasadingen please
zf1_03_065.wav,175148,jetcom one three three climb to flight level three four zero rate fifteen hundred or more
zf1_03_165.wav,137132,alitalia one one seven ah confirm on course to saronno
zf1_03_007.wav,127916,transwede three five seven one is identified maintain level three four zero
zf1_03_064.wav,116396,lufthansa four seven two three descend to flight level three zero zero
zf1_03_049.wav,110636,roger continue heading contact zurich one three three decimal four good bye
zf1_03_057.wav,111788,lufthansa four seven two three descend to flight level three one zero
zf1_03_232.wav,131372,speedbird seven seven whiskey whiskey after trasadingen direct to luxeuil
zf1_03_016.wav,112940,blue five seven two descend to flight level two nine zero
zf1_03_236.wav,115244,turkair nine two five reims one three four decimal four good bye
zf1_03_015.wav,222380,and airfrans three two six one is identified maintain level two eight zero for the time and fly heading two five five
zf1_03_215.wav,99116,alitalia four zero one resume own navigation to saronno
zf1_03_188.wav,126764,alitalia two nine two contact ah rhein one two zero nine two good bye
zf1_03_117.wav,112940,aero lloyd five one seven due traffic continue present heading
zf1_03_156.wav,132524,lufthansa four three nine three contact milan one three four five two good bye
zf1_03_135.wav,103724,alitalia two nine two good morning squawk two seven six one
zf1_03_014.wav,109484,airfrans three two six one squawk now two seven two four
zf1_03_118.wav,131372,airfrans one five five four contact milan one three four five two good bye
zf1_03_026.wav,130220,french air force four two three four reims one three four decimal four good bye
zf1_03_148.wav,126764,l t u seven seven five six geneva one three three one five good bye
zf1_03_199.wav,92204,iberia three four two two set course direct to nelli
zf1_03_133.wav,121004,sabena eight two six alfa good morning squawk seven five three one
zf1_03_011.wav,82988,airfrans three two six one good morning roger
zf1_03_212.wav,114092,united six nine contact milan one three four five two good bye
zf1_03_257.wav,117548,hamburg air two five zero zero set course direct st prex
zf1_03_123.wav,110636,swissair four eight eight turn left heading zero two zero
zf1_03_203.wav,59948,sabena ah disregard
zf1_03_230.wav,91052,hapag lloyd three five five one good morning roger
zf1_03_070.wav,104876,hapag lloyd six five three climb to flight level three four zero
zf1_03_186.wav,141740,shamrock four eight two two contact milan one three four decimal five two good day
zf1_03_085.wav,117548,airfrans one five five four descend to flight level three three zero
zf1_03_063.wav,121004,lufthansa four three five six reims one three four decimal four good bye
zf1_03_181.wav,112940,shamrock four eight two two descend now to flight level two five zero
zf1_03_252.wav,108332,i think you're on the wrong frequency zurich one three three four
zf1_03_099.wav,167084,lufthansa triple five zero descend to flight level two five zero own navigation to st prex
zf1_03_096.wav,87596,condor one zero four left heading two five zero
zf1_03_009.wav,114092,austrian two two contact milan one three four five two good bye
zf1_03_213.wav,129068,speedbird seven seven whiskey whiskey good morning squawk two seven two zero
zf1_03_100.wav,101420,swissair six five five two climb to flight level two nine zero
zf1_03_251.wav,97964,lufthansa four three seven six good morning radar contact
zf1_03_190.wav,133676,delta one four six ah you should be with ah zurich one three three four
zf1_03_046.wav,124460,air inter three two zero papa hotel good morning squawk two seven one two
zf1_03_137.wav,147500,jet set four four two on heading one seven zero descend to flight level two nine zero
zf1_03_005.wav,192428,french air force four two three four is identified maintain level three four zero trasadingen hochwald to morok
zf1_03_249.wav,106028,lauda six eight six nine descend to flight level two nine zero
zf1_03_088.wav,148652,air inter three two zero papa hotel contact reims one three four decimal four good bye
zf1_03_172.wav,87596,good morning alitalia four zero one radar contact
zf1_03_094.wav,117548,jetcom one three three contact zurich one three three decimal four good bye
zf1_03_196.wav,108332,lufthansa four four one six good morning route trasadingen canne
zf1_03_256.wav,125612,alitalia one four nine good morning maintain three three zero trasadingen saronno
zf1_08_151.wav,104876,alitalia one one seven milan one three four five two good bye
zf1_03_219.wav,103724,netherlands four one four milan one three four five two good bye
zf1_08_041.wav,127916,foxtrot sierra india due traffic descend now to flight level two eight zero
zf1_08_176.wav,122156,speedbird seven seven whiskey whiskey good morning squawk two seven two zero
zf1_08_016.wav,110636,blue five seven two contact milan one three four five two good bye
zf1_08_064.wav,57644,airfrans one five five four
zf1_08_104.wav,117548,aero lloyd five one seven contact rhein one two zero nine two good bye
zf1_08_073.wav,82988,cotam one one four one good morning roger
zf1_08_194.wav,97964,lauda six eight six nine descend to flight level two nine zero
zf1_08_089.wav,118700,sabena eight two six alfa good morning squawk seven five three one
zf1_08_024.wav,121004,jetcom one three three good morning roger call you back for climb in two minutes
zf1_08_008.wav,92204,lufthansa four three five six is identified
