client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
xxx-id	sm4_06_111	bafair four four contact correction belgian airforce four four contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_06_148	lufthansa five two one seven direct to dinkelsbuhl 						en	
xxx-id	sm4_06_012	lufthansa four four zero eight contact zurich one three four six tschuss 						en	
xxx-id	sm4_06_003	tag berlin five two five five identified 						en	
xxx-id	sm4_06_093	tag @aerovic one zero six one identified expect a descent later on due to crossing traffic at your level and below 						en	
xxx-id	sm4_06_135	@aerovic one zero six one climb again flight level two nine zero now 						en	
xxx-id	sm4_06_124	alitalia one five zero turn left one five degrees radar vectors to nattenheim 						en	
xxx-id	sm4_06_022	airals one zero eight eight contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_06_097	lufthansa four two zero nine contact rhein one three two decimal four 						en	
xxx-id	sm4_06_057	~k ~l ~m three four six direct nattenheim 						en	
xxx-id	sm4_06_133	alitalia two nine one direct to trasadingen 						en	
xxx-id	sm4_06_041	lufthansa three six zero four climb flight level two nine zero 						en	
xxx-id	sm4_06_129	alitalia one five zero contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_06_034	[FRAGMENT] hapag lloyd one one two identified 						en	
xxx-id	sm4_06_071	alitalia six four seven four contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_06_087	tag cross air eight five eight identified 						en	
xxx-id	sm4_06_156	<OT> thanks a lot yeah <FL> </FL> </OT> 						en	
xxx-id	sm4_06_154	delta india mike mike echo contact zurich one three four six 						en	
xxx-id	sm4_06_117	guten tag @alpha five identified 						en	
xxx-id	sm4_06_064	[EMPTY] 						en	
xxx-id	sm4_06_029	tag lufthansa three six zero four identified 						en	
xxx-id	sm4_06_106	tarom three seven four proceed direct to tango 						en	
xxx-id	sm4_06_044	tag golf bravo victor juliett india identified 						en	
xxx-id	sm4_06_104	meridiana six nine five two report your heading 						en	
xxx-id	sm4_06_068	lufthansa three six zero four contact zurich one three four six tschuss 						en	
xxx-id	sm4_06_128	lufthansa five five zero four contact zurich one three four six tschuss 						en	
xxx-id	sm4_06_098	lima alfa juliett one contact rhein one three two decimal four tschuss 						en	
xxx-id	sm4_06_094	delta mike echo climb flight level two nine zero 						en	
xxx-id	sm4_06_145	merair six nine five two proceed to trasadingen 						en	
xxx-id	sm4_06_042	sabena eight three zero contact rhein frequency one two seven three seven tschuss 						en	
xxx-id	sm4_06_153	swissair nine three five nine contact rhein frequency one three two decimal four 						en	
xxx-id	sm4_01_010	tag german air force four one four well i'm sorry please switch over to the zurich set one three three decimal four 						en	
xxx-id	sm4_01_138	tarom three seven four rhein one three two decimal four 						en	
xxx-id	sm4_01_092	london airtours one contact rhein one three two decimal four tschuss 						en	
xxx-id	sm4_01_057	speedbird one two nine contact rhein one three two four tschuss 						en	
xxx-id	sm4_01_140	@aerovic one zero six one milano one three four five two tschuss 						en	
xxx-id	sm4_01_125	[EMPTY] 						en	
xxx-id	sm4_01_019	okay 						en	
xxx-id	sm4_01_141	gulf air five contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_089	tag delta mike echo identified climb flight level two seven zero 						en	
xxx-id	sm4_01_075	lufthansa three five five zero climb flight level two nine zero 						en	
xxx-id	sm4_01_111	merair six nine five two continue heading one eight zero now 						en	
xxx-id	sm4_01_062	lufthansa five two three six rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_126	tag sunwing five two one two identified 						en	
xxx-id	sm4_01_181	alitalia three six nine zurich one three four six tschuss 						en	
xxx-id	sm4_01_076	saudia one zero six contact rhein one three two decimal four tschuss 						en	
xxx-id	sm4_01_079	lufthansa three five five zero for the time being stop climb flight level two seven zero 						en	
xxx-id	sm4_01_144	lufthansa five two one seven descend now flight level three one zero 						en	
xxx-id	sm4_01_175	aero lloyd five six two climb flight level three one zero now 						en	
xxx-id	sm4_01_020	sabena eight three zero guten tag identified 						en	
xxx-id	sm4_01_058	go ahead 						en	
xxx-id	sm4_01_040	[EMPTY] 						en	
xxx-id	sm4_01_171	tag lufthansa four five eight two identified 						en	
xxx-id	sm4_01_108	tag nato ten identified 						en	
xxx-id	sm4_01_162	tag lufthansa four two one nine identified 						en	
xxx-id	sm4_01_067	golf juliett india direct to trasadingen now 						en	
xxx-id	sm4_01_123	tag delta india november alfa identified 						en	
xxx-id	sm4_01_077	lufthansa five five zero four report your heading 						en	
xxx-id	sm4_01_049	hapag lloyd one one two contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_023	tag lufthansa three six zero four identified climb flight level two nine zero 						en	
xxx-id	sm4_01_051	britannia three two seven alfa rhein frequency one three two decimal four tschuss 						en	
xxx-id	sm4_01_006	[EMPTY] 						en	
xxx-id	sm4_01_078	roger for separation turn right heading one nine zero 						en	
xxx-id	sm4_01_110	tag malaysian four identified 						en	
xxx-id	sm4_01_186	aero lloyd five six two contact zurich one three four six tschuss 						en	
xxx-id	sm4_01_180	delta charlie india november alfa contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_068	guten tag lufthansa four two zero nine identified expect turn to dinkelsbuhl in about two minutes 						en	
xxx-id	sm4_01_135	tag alitalia three six nine identified 						en	
xxx-id	sm4_01_056	~k ~l ~m three four six direct to nattenheim 						en	
xxx-id	sm4_01_026	tag ~k ~l ~m three four six identified 						en	
xxx-id	sm4_01_003	sobelair two five two one climb flight level three three zero 						en	
xxx-id	sm4_01_188	lufthansa three five zero eight contact zurich one three four six tschuss 						en	
xxx-id	sm4_01_021	yeah it's one zero eight eight contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_157	alitalia four six nine guten tag identified 						en	
xxx-id	sm4_01_177	lufthansa three five zero eight continue climb flight level two nine zero 						en	
xxx-id	sm4_01_031	tarom three seven two rhein one three two four tschuss 						en	
xxx-id	sm4_01_028	tag britannia three two seven alfa identified 						en	
xxx-id	sm4_01_016	morning lufthansa three five six six identified climb to flight level two nine zero 						en	
xxx-id	sm4_01_037	~k ~l ~m three four six turn further right heading three five five 						en	
xxx-id	sm4_01_119	nato one zero contact rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_007	german air force four one four zurich one three three decimal four tschuss 						en	
xxx-id	sm4_01_163	tag lufthansa three five zero eight identified climb flight level two five zero 						en	
xxx-id	sm4_01_080	lima alfa juliett one just confirm inbound to kempten kilo papa tango 						en	
xxx-id	sm4_01_168	aero lloyd five six two expect further climb in about two minutes one coming clear of opposite traffic one thousand feet higher later on 						en	
xxx-id	sm4_01_044	tag speedbird one two nine identified 						en	
xxx-id	sm4_01_034	roger report your heading 						en	
xxx-id	sm4_01_146	tag algerie two zero seven three identified climb flight level two five zero continue current heading 						en	
xxx-id	sm4_01_149	meridiana six nine four four contact zurich one three four six tschuss 						en	
xxx-id	sm4_01_064	tag sabena eight three six identified 						en	
xxx-id	sm4_01_103	meridiana six nine five two climb now flight level two nine zero 						en	
xxx-id	sm4_01_104	merair six nine five two climb now flight level two nine zero 						en	
xxx-id	sm4_01_105	tag britannia three oh six alfa identified 						en	
xxx-id	sm4_01_065	lufthansa four seven zero zero zurich one three four six tschuss 						en	
xxx-id	sm4_01_142	britan= britannia three zero six alfa rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_069	tag lufthansa five five zero four identified 						en	
xxx-id	sm4_01_100	cross air eight five eight contact rhein frequency one two seven three seven tschuss 						en	
xxx-id	sm4_01_095	merair six nine five two guten tag identified continue on current heading expect further climb in about three minutes 						en	
xxx-id	sm4_01_086	sabena eight three six rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_192	tag sabena eight zero six identified continue heading three five zero radar vectors nattenheim 						en	
xxx-id	sm4_01_169	lufthansa three five zero eight climb flight level two eight zero now 						en	
xxx-id	sm4_01_185	delta echo charlie rhein one three two four tschuss 						en	
xxx-id	sm4_01_179	algerie two zero seven three contact zurich one three four six tschuss 						en	
xxx-id	sm4_01_127	tag sunwing five two one four identified as well 						en	
xxx-id	sm4_01_156	sunwing five two one four descend now flight level three seven zero 						en	
xxx-id	sm4_01_130	delta india mike mike echo zurich one three four six tschuss 						en	
xxx-id	sm4_01_159	roger break alitalia three six nine what is your mach number 						en	
xxx-id	sm4_01_012	lufthansa four four zero eight zurich one three four six tschuss 						en	
xxx-id	sm4_01_053	tag saudia one zero six identified 						en	
xxx-id	sm4_01_132	tag tunair four eight zero two identified 						en	
xxx-id	sm4_01_124	tag steel eight eight identified 						en	
xxx-id	sm4_01_030	roger that would help you get a higher level earlier proceed direct to corna charlie oscar romeo november alfa 						en	
xxx-id	sm4_01_085	lufthansa three five five zero climb now again to flight level two nine zero 						en	
xxx-id	sm4_01_052	lufthansa three six zero four zurich one three four decimal six 						en	
xxx-id	sm4_01_002	call you back shortly 						en	
xxx-id	sm4_01_137	tarom three seven four 						en	
xxx-id	sm4_01_048	lufthansa three five six six contact zurich one three four six tschuss 						en	
xxx-id	sm4_01_009	lufthansa four four zero eight climb now flight level two nine zero 						en	
xxx-id	sm4_01_109	and nato one zero proceed direct to norvenich november oscar romeo sierra 						en	
xxx-id	sm4_01_091	cross air eight five eight climb flight level three two zero 						en	
xxx-id	sm4_01_134	[EMPTY] 						en	
xxx-id	sm4_01_022	swissair eight zero six rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_081	roger proceed direct to kempten kilo papa tango 						en	
xxx-id	sm4_01_027	tag alitalia six four seven four identified 						en	
xxx-id	sm4_01_060	lufthansa four two zero seven rhein one three two four tschuss 						en	
xxx-id	sm4_01_166	tag lufthansa three three three zero identified climb flight level two five zero continue heading 						en	
xxx-id	sm4_01_071	hotel bravo india tango romeo climb now flight level three six zero 						en	
xxx-id	sm4_01_038	sabena eight three zero contact rhein one two seven three seven tschu 						en	
xxx-id	sm4_01_113	tag gulf air five identified 						en	
xxx-id	sm4_01_011	sobelair two five two one contact rhein frequency one three two four tschu 						en	
xxx-id	sm4_01_054	tag hotel bravo india tango romeo identified i'll call you back shortly for higher 						en	
xxx-id	sm4_01_106	delta mike echo climb to flight level two nine zero 						en	
xxx-id	sm4_01_102	belgian airforce four four turn left now heading three two zero 						en	
xxx-id	sm4_01_082	lufthansa four two zero nine rhein one three two four tschuss 						en	
xxx-id	sm4_01_094	tag adria one six two seven identified 						en	
xxx-id	sm4_01_099	lufthansa five five zero four back inbound to trasadingen 						en	
xxx-id	sm4_01_184	delta echo charlie continue descent now flight level three five zero 						en	
xxx-id	sm4_01_042	tag lufthansa four two zero seven identified 						en	
xxx-id	sm4_01_189	lufthansa three three three zero zurich one three four six 						en	
xxx-id	sm4_01_014	tag swissair nine three six zero identified three two zero is final level for today 						en	
xxx-id	sm4_01_025	swissair nine three six zero rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_139	swissair nine three five nine descend now flight level three one zero 						en	
xxx-id	sm4_01_061	tag lufthansa three five five zero identified 						en	
xxx-id	sm4_01_128	alitalia one five zero rhein one two seven three seven tschuss 						en	
xxx-id	sm4_01_114	ta= tag merair six nine four four identified climb flight level two seven zero 						en	
